source,target,type
Vincenzo Buonomo,paper_observations_of_forbush_decreases_of_cosmic_,AUTHORED
Vincenzo Buonomo,Yin Pan,COAUTHORED_WITH
Vincenzo Buonomo,Chao Peng,COAUTHORED_WITH
Vincenzo Buonomo,Xinchao Song,COAUTHORED_WITH
Vincenzo Buonomo,Mihail Barbosu,COAUTHORED_WITH
Vincenzo Buonomo,Lu Sun,COAUTHORED_WITH
Vincenzo Buonomo,Zhe Yu,COAUTHORED_WITH
Vincenzo Buonomo,Bo Yuan,COAUTHORED_WITH
Vincenzo Buonomo,Weijie Zhao,COAUTHORED_WITH
Vincenzo Buonomo,Derui Zhu,COAUTHORED_WITH
Vincenzo Buonomo,paper_the_plastic_scintillator_detector_at_dampe,AUTHORED
Vincenzo Buonomo,Yinxi Liu,COAUTHORED_WITH
Vincenzo Buonomo,paper_characteristic_mass_in_galaxy_quenching:_env,AUTHORED
Manuela Campanelli,paper_status_of_ninja:_the_numerical_injection_ana,AUTHORED
Manuela Campanelli,Joshua Faber,COAUTHORED_WITH
Manuela Campanelli,Carlos O. Lousto,COAUTHORED_WITH
Manuela Campanelli,Lishibanya Mohapatra,COAUTHORED_WITH
Manuela Campanelli,Yin Pan,COAUTHORED_WITH
Manuela Campanelli,Yinxi Liu,COAUTHORED_WITH
Manuela Campanelli,paper_testing_gravitational-wave_searches_with_num,AUTHORED
Manuela Campanelli,paper_the_einstein_toolkit:_a_community_computatio,AUTHORED
Manuela Campanelli,paper_handing_off_the_outcome_of_binary_neutron_st,AUTHORED
Moumita Das,paper_ntire_2020_challenge_on_nonhomogeneous_dehaz,AUTHORED
Moumita Das,Weijie Zhao,COAUTHORED_WITH
Moumita Das,Linwei Wang,COAUTHORED_WITH
Moumita Das,Mihail Barbosu,COAUTHORED_WITH
Moumita Das,Lingwei Chen,COAUTHORED_WITH
Moumita Das,Lu Sun,COAUTHORED_WITH
Moumita Das,Zhe Yu,COAUTHORED_WITH
Moumita Das,paper_vanadium-doped_molybdenum_disulfide_monolaye,AUTHORED
Moumita Das,Sean Boyle,COAUTHORED_WITH
Moumita Das,paper_neurology-as-a-service_for_the_developing_wo,AUTHORED
Moumita Das,John Thomas,COAUTHORED_WITH
Moumita Das,paper_gemini:_a_family_of_highly_capable_multimoda,AUTHORED
Moumita Das,Sumita Mishra,COAUTHORED_WITH
Moumita Das,Derui Zhu,COAUTHORED_WITH
Moumita Das,Daqing Hou,COAUTHORED_WITH
Moumita Das,Parul Patel,COAUTHORED_WITH
Moumita Das,Naveen Sharma,COAUTHORED_WITH
Moumita Das,Haibo Yang,COAUTHORED_WITH
Moumita Das,Xueling Zhang,COAUTHORED_WITH
Moumita Das,Ting Cao,COAUTHORED_WITH
Moumita Das,Sorim Chung,COAUTHORED_WITH
Moumita Das,Reynold Bailey,COAUTHORED_WITH
Moumita Das,Yangming Lee,COAUTHORED_WITH
Moumita Das,Olivia Nuccitelli,COAUTHORED_WITH
Moumita Das,Yinxi Liu,COAUTHORED_WITH
Moumita Das,Casey Miller,COAUTHORED_WITH
Moumita Das,Yiming Tang,COAUTHORED_WITH
Moumita Das,Linda Searing,COAUTHORED_WITH
Moumita Das,Tae Oh,COAUTHORED_WITH
Moumita Das,Rhonda Baker,COAUTHORED_WITH
Moumita Das,Scott Franklin,COAUTHORED_WITH
Moumita Das,Bo Yuan,COAUTHORED_WITH
Moumita Das,Gene Wolfe,COAUTHORED_WITH
Moumita Das,Moumita Das,COAUTHORED_WITH
Moumita Das,Beth Livecchi,COAUTHORED_WITH
Moumita Das,Cecilia Alm,COAUTHORED_WITH
Moumita Das,Shevette Wilson,COAUTHORED_WITH
Moumita Das,Hallie Littlefield-Topham,COAUTHORED_WITH
Moumita Das,Pengcheng Shi,COAUTHORED_WITH
Moumita Das,Xinchao Song,COAUTHORED_WITH
Moumita Das,Thomas Borrelli,COAUTHORED_WITH
Moumita Das,Mohan Kumar,COAUTHORED_WITH
Moumita Das,Ji Hwan Park,COAUTHORED_WITH
Moumita Das,Richard Zanibbi,COAUTHORED_WITH
Moumita Das,Charles Gruener,COAUTHORED_WITH
Moumita Das,Scott Johnson,COAUTHORED_WITH
Moumita Das,Matthew Wright,COAUTHORED_WITH
Moumita Das,Feng Cui,COAUTHORED_WITH
Moumita Das,Sten McKinzie,COAUTHORED_WITH
Moumita Das,Chao Peng,COAUTHORED_WITH
Moumita Das,Taylor Dixon,COAUTHORED_WITH
Moumita Das,Jeremy Brown,COAUTHORED_WITH
Moumita Das,Matt Dye,COAUTHORED_WITH
Moumita Das,Christopher Lewis,COAUTHORED_WITH
Moumita Das,Hidy Kong,COAUTHORED_WITH
Moumita Das,Jansen Orfan,COAUTHORED_WITH
Moumita Das,Austin Willoughby,COAUTHORED_WITH
Moumita Das,Nirmala Shenoy,COAUTHORED_WITH
Moumita Das,Andre Hudson,COAUTHORED_WITH
Moumita Das,Renee Walker,COAUTHORED_WITH
Moumita Das,David Sanchez,COAUTHORED_WITH
Moumita Das,Jacquis Webb,COAUTHORED_WITH
Moumita Das,Liz Martin,COAUTHORED_WITH
Moumita Das,paper_biomedical_image_analysis_competitions:_the_,AUTHORED
Moumita Das,Jill Flanagan,COAUTHORED_WITH
Moumita Das,Yin Pan,COAUTHORED_WITH
Moumita Das,Zhiqiang Tao,COAUTHORED_WITH
Richard DeMartino,paper_first_measurement_of_reactor_neutrino_oscill,AUTHORED
Richard DeMartino,Yin Pan,COAUTHORED_WITH
Richard DeMartino,Chao Peng,COAUTHORED_WITH
Richard DeMartino,Naveen Sharma,COAUTHORED_WITH
Richard DeMartino,Pengcheng Shi,COAUTHORED_WITH
Richard DeMartino,Mihail Barbosu,COAUTHORED_WITH
Richard DeMartino,Lu Sun,COAUTHORED_WITH
Richard DeMartino,Yiming Tang,COAUTHORED_WITH
Richard DeMartino,Zhiqiang Tao,COAUTHORED_WITH
Richard DeMartino,Renee Walker,COAUTHORED_WITH
Richard DeMartino,Linwei Wang,COAUTHORED_WITH
Richard DeMartino,Haibo Yang,COAUTHORED_WITH
Richard DeMartino,Matt Dye,COAUTHORED_WITH
Richard DeMartino,Zhe Yu,COAUTHORED_WITH
Richard DeMartino,Bo Yuan,COAUTHORED_WITH
Richard DeMartino,Xueling Zhang,COAUTHORED_WITH
Richard DeMartino,Weijie Zhao,COAUTHORED_WITH
Richard DeMartino,Derui Zhu,COAUTHORED_WITH
Betsy Dell,paper_siamreid:_confuser_aware_siamese_tracker_wit,AUTHORED
Joshua Faber,paper_status_of_ninja:_the_numerical_injection_ana,AUTHORED
Joshua Faber,Carlos O. Lousto,COAUTHORED_WITH
Joshua Faber,Lishibanya Mohapatra,COAUTHORED_WITH
Joshua Faber,Yin Pan,COAUTHORED_WITH
Joshua Faber,Yinxi Liu,COAUTHORED_WITH
Joshua Faber,paper_testing_gravitational-wave_searches_with_num,AUTHORED
Joshua Faber,paper_an_asymptotically_consistent_approximant_for,AUTHORED
Joshua Faber,paper_sheaves_over_complexes_of_groups_and_develop,AUTHORED
Joshua Faber,paper_quasiequilibrium_black_hole-neutron_star_bin,AUTHORED
Joshua Faber,paper_black_hole-neutron_star_binary_merger_calcul,AUTHORED
Joshua Faber,paper_the_speed_of_gravity_has_not_been_measured_f,AUTHORED
Joshua Faber,paper_the_einstein_toolkit:_a_community_computatio,AUTHORED
Joshua Faber,Manuela Campanelli,COAUTHORED_WITH
Joshua Faber,paper_relativistic_sph_calculations_of_compact_bin,AUTHORED
Joshua Faber,paper_accretion_disks_around_kicked_black_holes:_p,AUTHORED
Joshua Faber,paper_fully_general_relativistic_simulations_of_bl,AUTHORED
Joshua Faber,paper_black_hole-neutron_star_binaries_in_general_,AUTHORED
Joshua Faber,paper_tidal_break-up_of_binary_stars_at_the_galact,AUTHORED
Joshua Faber,Brook Merritt,COAUTHORED_WITH
Joshua Faber,paper_hydrodynamics_of_neutron_star_mergers,AUTHORED
Joshua Faber,paper_relativistic_hydrodynamics_in_the_presence_o,AUTHORED
Joshua Faber,paper_binary_neutron_star_mergers,AUTHORED
Joshua Faber,paper_numerical_generation_of_vector_potentials_fr,AUTHORED
Joshua Faber,paper_filling_the_holes:_evolving_excised_binary_b,AUTHORED
Joshua Faber,paper_galaxy_zoo:_quantitative_visual_morphologica,AUTHORED
Joshua Faber,paper_post-newtonian_sph_calculations_of_binary_ne,AUTHORED
Joshua Faber,paper_evolution_of_stellar_collision_products_in_g,AUTHORED
Joshua Faber,paper_handing_off_the_outcome_of_binary_neutron_st,AUTHORED
Joshua Faber,paper_an_efficient_radiative_cooling_approximation,AUTHORED
Joshua Faber,paper_general_relativistic_binary_merger_simulatio,AUTHORED
Joshua Faber,paper_the_dynamical_evolution_of_black_hole-neutro,AUTHORED
Doreen Edwards,paper_federated_learning_enables_big_data_for_rare,AUTHORED
Doreen Edwards,Linwei Wang,COAUTHORED_WITH
Doreen Edwards,Lingwei Chen,COAUTHORED_WITH
Doreen Edwards,Marie Barreto,COAUTHORED_WITH
Doreen Edwards,Yangming Lee,COAUTHORED_WITH
Doreen Edwards,Joe Rozak,COAUTHORED_WITH
Doreen Edwards,Taylor Dixon,COAUTHORED_WITH
Doreen Edwards,Mohan Kumar,COAUTHORED_WITH
Doreen Edwards,Bryan French,COAUTHORED_WITH
Doreen Edwards,Bo Yuan,COAUTHORED_WITH
Doreen Edwards,Naveen Sharma,COAUTHORED_WITH
Doreen Edwards,Lawrence Hill,COAUTHORED_WITH
Doreen Edwards,Ji Hwan Park,COAUTHORED_WITH
Doreen Edwards,Olivia Nuccitelli,COAUTHORED_WITH
Doreen Edwards,Derui Zhu,COAUTHORED_WITH
Doreen Edwards,Liz Martin,COAUTHORED_WITH
Doreen Edwards,paper_the_2012_flare_of_pg_1553+113_seen_with_h.e.,AUTHORED
Doreen Edwards,W Michelle Harris,COAUTHORED_WITH
Doreen Edwards,Barbara Lohse,COAUTHORED_WITH
Doreen Edwards,Justin Pelletier,COAUTHORED_WITH
Doreen Edwards,David Sanchez,COAUTHORED_WITH
Doreen Edwards,Haibo Yang,COAUTHORED_WITH
Matt Dye,paper_automatic_vector-based_road_structure_mappin,AUTHORED
Matt Dye,paper_juno_sensitivity_to_the_annihilation_of_mev_,AUTHORED
Matt Dye,Matt Dye,COAUTHORED_WITH
Matt Dye,Zhe Yu,COAUTHORED_WITH
Matt Dye,Bo Yuan,COAUTHORED_WITH
Matt Dye,Xueling Zhang,COAUTHORED_WITH
Matt Dye,Weijie Zhao,COAUTHORED_WITH
Matt Dye,Derui Zhu,COAUTHORED_WITH
Matt Dye,paper_kekulé_moiré_superlattices,AUTHORED
Matt Dye,Linwei Wang,COAUTHORED_WITH
Matt Dye,Ting Cao,COAUTHORED_WITH
Matt Dye,paper_vptq:_extreme_low-bit_vector_post-training_q,AUTHORED
Matt Dye,Olivia Nuccitelli,COAUTHORED_WITH
Matt Dye,Haibo Yang,COAUTHORED_WITH
Matt Dye,paper_discovering_strongly_lensed_quasar_candidate,AUTHORED
Matt Dye,paper_mass_testing_and_characterization_of_20-inch,AUTHORED
Matt Dye,paper_pressure_induced_superconducting_dome_in_lan,AUTHORED
Matt Dye,paper_aidroid:_when_heterogeneous_information_netw,AUTHORED
Matt Dye,Daqing Hou,COAUTHORED_WITH
Matt Dye,Lingwei Chen,COAUTHORED_WITH
Matt Dye,paper_touchstone_benchmark:_are_we_on_the_right_wa,AUTHORED
Matt Dye,Pengcheng Shi,COAUTHORED_WITH
Matt Dye,Naveen Sharma,COAUTHORED_WITH
Matt Dye,paper_probing_excitonic_dark_states_in_single-laye,AUTHORED
Matt Dye,paper_seerattention-r:_sparse_attention_adaptation,AUTHORED
Matt Dye,paper_pressure-induced_superconductivity_beyond_ma,AUTHORED
Matt Dye,Mihail Barbosu,COAUTHORED_WITH
Matt Dye,Rui Li,COAUTHORED_WITH
Matt Dye,Yinxi Liu,COAUTHORED_WITH
Matt Dye,paper_lut-dla:_lookup_table_as_efficient_extreme_l,AUTHORED
Matt Dye,paper_marti-mars$^2$:_scaling_multi-agent_self-sea,AUTHORED
Matt Dye,paper_towards_playing_full_moba_games_with_deep_re,AUTHORED
Matt Dye,paper_moiré_excitons_in_generalized_wigner_crystal,AUTHORED
Matt Dye,paper_nextou:_efficient_topology-aware_u-net_for_m,AUTHORED
Matt Dye,paper_machine_learning_integrated_near-infrared_su,AUTHORED
Matt Dye,paper_spectral_analyses_of_trans-_and_cis-doco_tra,AUTHORED
Matt Dye,paper_supervised_learning_achieves_human-level_per,AUTHORED
Matt Dye,Lu Sun,COAUTHORED_WITH
Matt Dye,paper_observation_of_dipolar_spin-ice--like_correl,AUTHORED
Matt Dye,paper_meanfuser:_fast_one-step_multi-modal_traject,AUTHORED
Matt Dye,paper_breaking_the_memory_wall:_a_study_of_i/o_pat,AUTHORED
Matt Dye,M. Mustafa Rafique,COAUTHORED_WITH
Matt Dye,"paper_juno_sensitivity_to_$^7$be,_$pep$,_and_cno_s",AUTHORED
Matt Dye,paper_fine-grained_element_identification_in_compl,AUTHORED
Matt Dye,paper_real-time_monitoring_for_the_next_core-colla,AUTHORED
Matt Dye,paper_simulation_of_the_background_from_$^{13}$c$(,AUTHORED
Matt Dye,paper_gemini:_a_family_of_highly_capable_multimoda,AUTHORED
Matt Dye,Christopher Lewis,COAUTHORED_WITH
Matt Dye,Casey Miller,COAUTHORED_WITH
Matt Dye,Hidy Kong,COAUTHORED_WITH
Matt Dye,Yangming Lee,COAUTHORED_WITH
Matt Dye,Jeremy Brown,COAUTHORED_WITH
Matt Dye,Jansen Orfan,COAUTHORED_WITH
Matt Dye,Austin Willoughby,COAUTHORED_WITH
Matt Dye,Nirmala Shenoy,COAUTHORED_WITH
Matt Dye,Andre Hudson,COAUTHORED_WITH
Matt Dye,Renee Walker,COAUTHORED_WITH
Matt Dye,David Sanchez,COAUTHORED_WITH
Matt Dye,Jacquis Webb,COAUTHORED_WITH
Matt Dye,Liz Martin,COAUTHORED_WITH
Matt Dye,Parul Patel,COAUTHORED_WITH
Matt Dye,Mohan Kumar,COAUTHORED_WITH
Matt Dye,Sean Boyle,COAUTHORED_WITH
Matt Dye,paper_model_independent_approach_of_the_juno_$^8$b,AUTHORED
Matt Dye,paper_juno_sensitivity_to_invisible_decay_modes_of,AUTHORED
Matt Dye,paper_dynamics-adaptive_continual_reinforcement_le,AUTHORED
Matt Dye,paper_neuroverse3d:_developing_in-context_learning,AUTHORED
Matt Dye,Chao Peng,COAUTHORED_WITH
Matt Dye,paper_fusar-klip:_towards_multimodal_foundation_mo,AUTHORED
Matt Dye,paper_unica:_adapting_time_series_foundation_model,AUTHORED
Matt Dye,paper_local_causal_structure_learning_and_its_disc,AUTHORED
Matt Dye,Feng Cui,COAUTHORED_WITH
Matt Dye,paper_first_measurement_of_reactor_neutrino_oscill,AUTHORED
Matt Dye,paper_prediction_of_energy_resolution_in_the_juno_,AUTHORED
Matt Dye,paper_ghostshell:_streaming_llm_function_calls_for,AUTHORED
Matt Dye,paper_unsupervised_learning_of_hybrid_latent_dynam,AUTHORED
Matt Dye,paper_the_solenoidal_large_intensity_device_(solid,AUTHORED
Matt Dye,paper_long-range_transport_of_2d_excitons_with_aco,AUTHORED
Matt Dye,paper_humanity's_last_exam,AUTHORED
Matt Dye,Ji Hwan Park,COAUTHORED_WITH
Matt Dye,Scott Franklin,COAUTHORED_WITH
Matt Dye,Sumita Mishra,COAUTHORED_WITH
Matt Dye,Yiming Tang,COAUTHORED_WITH
Matt Dye,Xinchao Song,COAUTHORED_WITH
Matt Dye,Lana Verschage,COAUTHORED_WITH
Matt Dye,Sorim Chung,COAUTHORED_WITH
Matt Dye,Reynold Bailey,COAUTHORED_WITH
Matt Dye,Yin Pan,COAUTHORED_WITH
Matt Dye,paper_deep_optimizer_states:_towards_scalable_trai,AUTHORED
Carlos Diaz-Acosta,paper_review_of_opportunities_for_new_long-lived_p,AUTHORED
Carlos Diaz-Acosta,Daniel Johnson,COAUTHORED_WITH
Carlos Diaz-Acosta,David Long,COAUTHORED_WITH
Carlos Diaz-Acosta,Linwei Wang,COAUTHORED_WITH
Carlos Diaz-Acosta,paper_chasing_gravitational_waves_with_the_cherenk,AUTHORED
Carlos Diaz-Acosta,Konstantinos Papangelis,COAUTHORED_WITH
Carlos Diaz-Acosta,Christopher Egert,COAUTHORED_WITH
Carlos Diaz-Acosta,Elena Fedorovskaya,COAUTHORED_WITH
Carlos Diaz-Acosta,Kristen Shinohara,COAUTHORED_WITH
Carlos Diaz-Acosta,Liz Martin,COAUTHORED_WITH
Carlos Diaz-Acosta,Kenn Martinez,COAUTHORED_WITH
Carlos Diaz-Acosta,Hidy Kong,COAUTHORED_WITH
Carlos Diaz-Acosta,Parul Patel,COAUTHORED_WITH
Carlos Diaz-Acosta,David Sanchez,COAUTHORED_WITH
Carlos Diaz-Acosta,Naveen Sharma,COAUTHORED_WITH
Carlos Diaz-Acosta,Haibo Yang,COAUTHORED_WITH
Carlos Diaz-Acosta,paper_very_low-mass_stellar_and_substellar_compani,AUTHORED
Carlos Diaz-Acosta,Rui Li,COAUTHORED_WITH
Carlos Diaz-Acosta,Yinxi Liu,COAUTHORED_WITH
Carlos Diaz-Acosta,Weijie Zhao,COAUTHORED_WITH
Carlos Diaz-Acosta,paper_very_low_mass_stellar_and_substellar_compani,AUTHORED
Carlos Diaz-Acosta,Yin Pan,COAUTHORED_WITH
Carlos Diaz-Acosta,paper_cherenkov_telescope_array_data_management,AUTHORED
Carlos Diaz-Acosta,paper_first_measurement_of_reactor_neutrino_oscill,AUTHORED
Carlos Diaz-Acosta,Feng Cui,COAUTHORED_WITH
Carlos Diaz-Acosta,Jansen Orfan,COAUTHORED_WITH
Carlos Diaz-Acosta,Jill Flanagan,COAUTHORED_WITH
Carlos Diaz-Acosta,Daqing Hou,COAUTHORED_WITH
Carlos Diaz-Acosta,Derui Zhu,COAUTHORED_WITH
Carlos Diaz-Acosta,Olivia Nuccitelli,COAUTHORED_WITH
Carlos Diaz-Acosta,Scott Franklin,COAUTHORED_WITH
Carlos Diaz-Acosta,Richard DeMartino,COAUTHORED_WITH
Carlos Diaz-Acosta,Chao Peng,COAUTHORED_WITH
Carlos Diaz-Acosta,Pengcheng Shi,COAUTHORED_WITH
Carlos Diaz-Acosta,Mihail Barbosu,COAUTHORED_WITH
Carlos Diaz-Acosta,Lu Sun,COAUTHORED_WITH
Carlos Diaz-Acosta,Yiming Tang,COAUTHORED_WITH
Carlos Diaz-Acosta,Zhiqiang Tao,COAUTHORED_WITH
Carlos Diaz-Acosta,Renee Walker,COAUTHORED_WITH
Carlos Diaz-Acosta,Matt Dye,COAUTHORED_WITH
Carlos Diaz-Acosta,Zhe Yu,COAUTHORED_WITH
Carlos Diaz-Acosta,Bo Yuan,COAUTHORED_WITH
Carlos Diaz-Acosta,Xueling Zhang,COAUTHORED_WITH
Carlos Diaz-Acosta,paper_humanity's_last_exam,AUTHORED
Carlos Diaz-Acosta,Mohan Kumar,COAUTHORED_WITH
Carlos Diaz-Acosta,Ji Hwan Park,COAUTHORED_WITH
Carlos Diaz-Acosta,Hallie Littlefield-Topham,COAUTHORED_WITH
Carlos Diaz-Acosta,Lawrence Hill,COAUTHORED_WITH
Carlos Diaz-Acosta,Kelly Vincent-Brunacini,COAUTHORED_WITH
Carlos Diaz-Acosta,Scott Johnson,COAUTHORED_WITH
Carlos Diaz-Acosta,Lingwei Chen,COAUTHORED_WITH
Carlos Diaz-Acosta,Jeremy Brown,COAUTHORED_WITH
Carlos Diaz-Acosta,Zachary Butler,COAUTHORED_WITH
Carlos Diaz-Acosta,Zilin Bian,COAUTHORED_WITH
Carlos Diaz-Acosta,David Messinger,COAUTHORED_WITH
Carlos Diaz-Acosta,Dean Ganskop,COAUTHORED_WITH
Carlos Diaz-Acosta,Sean Boyle,COAUTHORED_WITH
Carlos Diaz-Acosta,Peter Hauser,COAUTHORED_WITH
Carlos Diaz-Acosta,Xinchao Song,COAUTHORED_WITH
Carlos Diaz-Acosta,Yangming Lee,COAUTHORED_WITH
Carlos Diaz-Acosta,Sumita Mishra,COAUTHORED_WITH
Carlos Diaz-Acosta,Lana Verschage,COAUTHORED_WITH
Carlos Diaz-Acosta,Sorim Chung,COAUTHORED_WITH
Carlos Diaz-Acosta,Reynold Bailey,COAUTHORED_WITH
Carlos Diaz-Acosta,Ting Cao,COAUTHORED_WITH
Mark Fairchild,paper_nedm_experiment_at_psi:_data-taking_strategy,AUTHORED
Scott Franklin,paper_from_mooc_to_maic:_reshaping_online_teaching,AUTHORED
Scott Franklin,Linwei Wang,COAUTHORED_WITH
Scott Franklin,Scott Franklin,COAUTHORED_WITH
Scott Franklin,Xueling Zhang,COAUTHORED_WITH
Scott Franklin,Kelly Vincent-Brunacini,COAUTHORED_WITH
Scott Franklin,Daqing Hou,COAUTHORED_WITH
Scott Franklin,Olivia Nuccitelli,COAUTHORED_WITH
Scott Franklin,Yinxi Liu,COAUTHORED_WITH
Scott Franklin,Lu Sun,COAUTHORED_WITH
Scott Franklin,paper_a_dynamic_equivalent_energy_storage_model_of,AUTHORED
Scott Franklin,Lingwei Chen,COAUTHORED_WITH
Scott Franklin,paper_manipulation_of_a_micro-object_using_topolog,AUTHORED
Scott Franklin,Weijie Zhao,COAUTHORED_WITH
Scott Franklin,paper_first-principle_calculations_of_plasmon_exci,AUTHORED
Scott Franklin,paper_circnn:_accelerating_and_compressing_deep_ne,AUTHORED
Scott Franklin,Bo Yuan,COAUTHORED_WITH
Scott Franklin,paper_hasa:_hybrid_architecture_search_with_aggreg,AUTHORED
Scott Franklin,Jansen Orfan,COAUTHORED_WITH
Scott Franklin,paper_observation_of_the_suppressed_$λ_b^0\to_d_p_,AUTHORED
Scott Franklin,Kenn Martinez,COAUTHORED_WITH
Scott Franklin,Naveen Sharma,COAUTHORED_WITH
Scott Franklin,Michele McGrath,COAUTHORED_WITH
Scott Franklin,Maria Jose Cepeda Garcia,COAUTHORED_WITH
Scott Franklin,Dennis Murphy,COAUTHORED_WITH
Scott Franklin,Yin Pan,COAUTHORED_WITH
Scott Franklin,Parul Patel,COAUTHORED_WITH
Scott Franklin,Hallie Littlefield-Topham,COAUTHORED_WITH
Scott Franklin,Fran Broderick,COAUTHORED_WITH
Scott Franklin,Justus Robertson,COAUTHORED_WITH
Scott Franklin,Drew Saur,COAUTHORED_WITH
Scott Franklin,Lauren Shields,COAUTHORED_WITH
Scott Franklin,Richard Hailstone,COAUTHORED_WITH
Scott Franklin,John Thomas,COAUTHORED_WITH
Scott Franklin,Beth Livecchi,COAUTHORED_WITH
Scott Franklin,Gabriela Diaz,COAUTHORED_WITH
Scott Franklin,Shevette Wilson,COAUTHORED_WITH
Scott Franklin,Haibo Yang,COAUTHORED_WITH
Scott Franklin,Zhe Yu,COAUTHORED_WITH
Scott Franklin,Derui Zhu,COAUTHORED_WITH
Scott Franklin,paper_juno_sensitivity_to_the_annihilation_of_mev_,AUTHORED
Scott Franklin,Casey Miller,COAUTHORED_WITH
Scott Franklin,Chao Peng,COAUTHORED_WITH
Scott Franklin,Pengcheng Shi,COAUTHORED_WITH
Scott Franklin,Mihail Barbosu,COAUTHORED_WITH
Scott Franklin,Yiming Tang,COAUTHORED_WITH
Scott Franklin,Renee Walker,COAUTHORED_WITH
Scott Franklin,Matt Dye,COAUTHORED_WITH
Scott Franklin,paper_measurement_of_branching_fraction_ratios_for,AUTHORED
Scott Franklin,paper_benchmarking_the_cow_with_the_topcow_challen,AUTHORED
Scott Franklin,Kristen Shinohara,COAUTHORED_WITH
Scott Franklin,Ji Hwan Park,COAUTHORED_WITH
Scott Franklin,Feng Cui,COAUTHORED_WITH
Scott Franklin,paper_supsiam:_non-contrastive_auxiliary_loss_for_,AUTHORED
Scott Franklin,Yangming Lee,COAUTHORED_WITH
Scott Franklin,paper_text_editing_as_imitation_game,AUTHORED
Scott Franklin,paper_realizing_the_scientific_program_with_polari,AUTHORED
Scott Franklin,paper_ntire_2020_challenge_on_nonhomogeneous_dehaz,AUTHORED
Scott Franklin,Hidy Kong,COAUTHORED_WITH
Scott Franklin,Moumita Das,COAUTHORED_WITH
Scott Franklin,paper_large-scale_ab_initio_simulations_based_on_s,AUTHORED
Scott Franklin,paper_xtime:_extreme_event_prediction_with_hierarc,AUTHORED
Scott Franklin,paper_mass_testing_and_characterization_of_20-inch,AUTHORED
Scott Franklin,paper_cross-border_legal_adaptation_of_autonomous_,AUTHORED
Scott Franklin,paper_rehybridization_dynamics_into_the_pericyclic,AUTHORED
Scott Franklin,paper_rapidun:_influence-driven_parameter_reweight,AUTHORED
Scott Franklin,paper_model-independent_study_of_structure_in_$b^+,AUTHORED
Scott Franklin,paper_deepgen_1.0:_a_lightweight_unified_multimoda,AUTHORED
Scott Franklin,paper_total_and_dark_mass_from_observations_of_gal,AUTHORED
Scott Franklin,paper_spin_mapping_of_intralayer_antiferromagnetis,AUTHORED
Scott Franklin,paper_amplitude_analysis_of_the_$b^+\to_d^+d^-k^+$,AUTHORED
Scott Franklin,paper_online_gradient_boosting_decision_tree:_in-p,AUTHORED
Scott Franklin,Sorim Chung,COAUTHORED_WITH
Scott Franklin,paper_semantic_successive_refinement:_a_generative,AUTHORED
Scott Franklin,Rui Li,COAUTHORED_WITH
Scott Franklin,paper_prompting_large_language_models_to_tackle_th,AUTHORED
Scott Franklin,paper_fssc:_federated_learning_of_transformer_neur,AUTHORED
Scott Franklin,paper_token-wise_influential_training_data_retriev,AUTHORED
Scott Franklin,David Long,COAUTHORED_WITH
Scott Franklin,paper_chatmusician:_understanding_and_generating_m,AUTHORED
Scott Franklin,Pengfei Li,COAUTHORED_WITH
Scott Franklin,paper_reading_comprehension_ability_test-a_turing_,AUTHORED
Scott Franklin,Yidan Hu,COAUTHORED_WITH
Scott Franklin,paper_adaptive_processor_frequency_adjustment_for_,AUTHORED
Scott Franklin,paper_machine_learning_integrated_near-infrared_su,AUTHORED
Scott Franklin,paper_geometric_origin_of_phonon_magnetic_moment_i,AUTHORED
Scott Franklin,paper_on_the_universal_approximation_property_and_,AUTHORED
Scott Franklin,paper_gradient_frequency_modulation_for_visually_e,AUTHORED
Scott Franklin,Matthew Wright,COAUTHORED_WITH
Scott Franklin,"paper_juno_sensitivity_to_$^7$be,_$pep$,_and_cno_s",AUTHORED
Scott Franklin,paper_real-time_monitoring_for_the_next_core-colla,AUTHORED
Scott Franklin,paper_simulation_of_the_background_from_$^{13}$c$(,AUTHORED
Scott Franklin,paper_supergpqa:_scaling_llm_evaluation_across_285,AUTHORED
Scott Franklin,Ting Cao,COAUTHORED_WITH
